PERMNO,date,TICKER,PRC,RET
10107,20200930,MSFT,210.33,-0.067397
10107,20201030,MSFT,202.47,-0.03737
10107,20201130,MSFT,214.07001,0.060058
10107,20201231,MSFT,222.42,0.039006
10113,20200131,AADR,53.825,-0.001206
10113,20200228,AADR,49.3755,-0.082666
10113,20200331,AADR,40.34,-0.182996
10113,20200430,AADR,45.985,0.139936
10113,20200529,AADR,49.09,0.067522
10113,20200630,AADR,52.99,0.079446
10113,20200731,AADR,56.78,0.071523
10113,20200831,AADR,56.6717,-0.001907
10113,20200930,AADR,55.2694,-0.023567
10113,20201030,AADR,53.35,-0.034728
10113,20201130,AADR,57.7191,0.081895
10113,20201231,AADR,60.89,0.054937
10138,20200131,TROW,133.53,0.095946
10138,20200228,TROW,118.01,-0.116229
10138,20200331,TROW,97.65,-0.164901
10138,20200430,TROW,115.63,0.184127
10138,20200529,TROW,120.9,0.045576
10138,20200630,TROW,123.5,0.02895
10138,20200731,TROW,138.10001,0.118219
10138,20200831,TROW,139.21001,0.008038
10138,20200930,TROW,128.22,-0.07248
10138,20201030,TROW,126.66,-0.012167
10138,20201130,TROW,143.41,0.132244
10138,20201231,TROW,151.39,0.06192
10145,20200131,HON,173.22,-0.021356
10145,20200228,HON,162.17,-0.058596
10145,20200331,HON,133.78999,-0.175002
10145,20200430,HON,141.89999,0.060617
10145,20200529,HON,145.85001,0.034179
10145,20200630,HON,144.59,-0.008639
10145,20200731,HON,149.37,0.033059
10145,20200831,HON,165.55,0.114347
10145,20200930,HON,164.61,-0.005678
10145,20201030,HON,164.95,0.002065
10145,20201130,HON,203.92,0.241891
10145,20201231,HON,212.7,0.043056
10158,20200131,AMRC,19.19,0.096571
10158,20200228,AMRC,22.54,0.17457
10158,20200331,AMRC,17.03,-0.244454
10158,20200430,AMRC,18.06,0.060481
10158,20200529,AMRC,21.46,0.188261
10158,20200630,AMRC,27.78,0.294501
10158,20200731,AMRC,27.68,-0.0036
10158,20200831,AMRC,34.14,0.233381
10158,20200930,AMRC,33.4,-0.021675
10158,20201030,AMRC,38.39,0.149401
10158,20201130,AMRC,44.55,0.160458
10158,20201231,AMRC,52.24,0.172615
10180,20200131,AKRX,1.53,0.02
10180,20200228,AKRX,1.16,-0.24183
10180,20200331,AKRX,0.5612,-0.516207
10180,20200430,AKRX,0.21,-0.625802
10180,20200529,AKRX,0.09,-0.571429
10182,20200131,TECD,143.94,0.002368
10182,20200228,TECD,142.39,-0.010768
10182,20200331,TECD,130.85001,-0.081045
10182,20200430,TECD,140.64,0.074818
10182,20200529,TECD,136.24001,-0.031286
10182,20200630,TECD,,
10200,20200131,RGEN,100.39,0.085297
10200,20200228,RGEN,85.6,-0.147325
10200,20200331,RGEN,96.54,0.127804
10200,20200430,RGEN,116.15,0.203128
10200,20200529,RGEN,130.97,0.127594
10200,20200630,RGEN,123.61,-0.056196
10200,20200731,RGEN,150.91,0.220856
10200,20200831,RGEN,154.91,0.026506
10200,20200930,RGEN,147.53999,-0.047576
10200,20201030,RGEN,166.57001,0.128982
10200,20201130,RGEN,189.67,0.13868
10200,20201231,RGEN,191.63,0.010334
10201,20200131,AT,2.39,0.025751
10201,20200228,AT,2.27,-0.050209
10201,20200331,AT,2.14,-0.057269
10201,20200430,AT,1.99,-0.070093
10201,20200529,AT,2.1,0.055276
10201,20200630,AT,2,-0.047619
10201,20200731,AT,1.96,-0.02
10201,20200831,AT,2.07,0.056122
10201,20200930,AT,1.96,-0.05314
10201,20201030,AT,1.99,0.015306
10201,20201130,AT,2.06,0.035176
10201,20201231,AT,2.1,0.019417
10207,20200131,FUND,7.17,-0.025815
10207,20200228,FUND,6.51,-0.09205
10207,20200331,FUND,5.04,-0.208003
10207,20200430,FUND,5.65,0.121032
10207,20200529,FUND,5.86,0.037168
10207,20200630,FUND,5.9,0.025478
10207,20200731,FUND,6.17,0.045763
10207,20200831,FUND,6.27,0.016207
10207,20200930,FUND,5.95,-0.033971
10207,20201030,FUND,5.82,-0.021849
10207,20201130,FUND,6.77,0.16323
10207,20201231,FUND,6.9,0.05096
10220,20200131,BWXT,63.59,0.024323
10220,20200228,BWXT,54.84,-0.1376
10220,20200331,BWXT,48.71,-0.108315
10220,20200430,BWXT,53.06,0.089304
10220,20200529,BWXT,62.57,0.182812
10220,20200630,BWXT,56.64,-0.094774
10220,20200731,BWXT,54.52,-0.037429
10220,20200831,BWXT,55.61,0.023478
10220,20200930,BWXT,56.31,0.012588
10220,20201030,BWXT,55.01,-0.023087
10220,20201130,BWXT,56.88,0.037448
10220,20201231,BWXT,60.28,0.059775
10232,20200131,ESBK,16.41,0.086755
10232,20200228,ESBK,15,-0.085923
10232,20200331,ESBK,11.5,-0.218
10232,20200430,ESBK,13.125,0.141304
10232,20200529,ESBK,11.4,-0.131429
10232,20200630,ESBK,11,-0.02193
10232,20200731,ESBK,10.47,-0.048182
10232,20200831,ESBK,10.57,0.009551
10232,20200930,ESBK,11.02,0.056765
10232,20201030,ESBK,10.7386,-0.025535
10232,20201130,ESBK,12.1297,0.129542
10232,20201231,ESBK,11.5001,-0.039539
10239,20200131,PTVCB,15.59,-0.031075
10239,20200228,PTVCB,14.26,-0.078897
10239,20200331,PTVCB,13.75,-0.035764
10239,20200430,PTVCB,15.62,0.136
10239,20200529,PTVCB,13.82,-0.108835
10239,20200630,PTVCB,15.07,0.090449
10239,20200731,PTVCB,12.8,-0.15063
10239,20200831,PTVCB,14.36,0.129687
10239,20200930,PTVCB,13.13,-0.085655
10239,20201030,PTVCB,13.15,0.001523
10239,20201130,PTVCB,14.29,0.094297
10239,20201231,PTVCB,13.71,-0.040588
10252,20200131,INDB,72.2,-0.132733
10252,20200228,INDB,67.53,-0.064681
10252,20200331,INDB,64.37,-0.039982
10252,20200430,INDB,72.89,0.13236
10252,20200529,INDB,69.47,-0.04692
10252,20200630,INDB,67.09,-0.027638
10252,20200731,INDB,64.52,-0.038307
10252,20200831,INDB,62.85,-0.025883
10252,20200930,INDB,52.38,-0.159268
10252,20201030,INDB,57.29,0.093738
10252,20201130,INDB,67.64,0.18066
10252,20201231,INDB,73.04,0.086635
10253,20200131,DSS,0.262,-0.130146
10253,20200228,DSS,0.24,-0.083969
10253,20200331,DSS,0.1981,-0.174583
10253,20200430,DSS,0.3447,0.74003
10253,20200529,DSS,7.45,-0.279568
10253,20200630,DSS,8.17,0.096644
10253,20200731,DSS,7.98,-0.023256
10253,20200831,DSS,6.39,-0.199248
10253,20200930,DSS,4.56,-0.286385
10253,20201030,DSS,4.59,0.006579
10253,20201130,DSS,5.37,0.169935
10253,20201231,DSS,6.24,0.162011
10257,20200131,DLHC,4.33,0.033413
10257,20200228,DLHC,5.07,0.170901
10257,20200331,DLHC,4.21,-0.169625
10257,20200430,DLHC,5.6,0.330166
10257,20200529,DLHC,7.4,0.321429
10257,20200630,DLHC,7.34,-0.008108
10257,20200731,DLHC,10.16,0.384196
10257,20200831,DLHC,8.25,-0.187992
10257,20200930,DLHC,7.25,-0.121212
10257,20201030,DLHC,8.96,0.235862
10257,20201130,DLHC,9.12,0.017857
10257,20201231,DLHC,9.32,0.02193
10258,20200131,CLDX,2.315,0.038117
10258,20200228,CLDX,2.63,0.136069
10258,20200331,CLDX,1.66,-0.368821
10258,20200430,CLDX,2.45,0.475904
10258,20200529,CLDX,2.67,0.089796
10258,20200630,CLDX,13,3.868914
10258,20200731,CLDX,10.29,-0.208462
10258,20200831,CLDX,11.94,0.16035
10258,20200930,CLDX,14.83,0.242044
10258,20201030,CLDX,15.84,0.068105
10258,20201130,CLDX,22.5,0.420455
10258,20201231,CLDX,17.52,-0.221333
10294,20200131,HVT,-20.135,-0.003218
10294,20200228,HVT,-16.84,-0.163645
10294,20200331,HVT,-11.77,-0.289786
10294,20200430,HVT,-13.5,0.146984
10294,20200529,HVT,-17.305,0.281852
10294,20200630,HVT,-15.985,-0.068188
10294,20200731,HVT,-14.34,-0.102909
10294,20200831,HVT,21.32,0.5
10294,20200930,HVT,-20.94,-0.017824
10294,20201030,HVT,-24.83,0.185769
10294,20201130,HVT,-27.885,0.207612
10294,20201231,HVT,-28.465,0.0208
10302,20200131,CY,23.33,0
10302,20200228,CY,23.09,-0.010287
10302,20200331,CY,23.32,0.014725
10302,20200430,CY,,
10308,20200131,TMP,86.09,-0.059126
10308,20200228,TMP,79.48,-0.07074
10308,20200331,TMP,71.8,-0.096628
10308,20200430,TMP,67.51,-0.059749
10308,20200529,TMP,64.35,-0.039105
10308,20200630,TMP,64.77,0.006527
10308,20200731,TMP,64.53,0.004323
10308,20200831,TMP,66.18,0.02557
10308,20200930,TMP,56.81,-0.141584
10308,20201030,TMP,55.99,-0.014434
10308,20201130,TMP,63.61,0.14574
10308,20201231,TMP,70.6,0.109888
10318,20200131,BCPC,108.02,0.062875
10318,20200228,BCPC,94.46,-0.125532
10318,20200331,BCPC,98.72,0.045098
10318,20200430,BCPC,89.24,-0.096029
10318,20200529,BCPC,100.65,0.127858
10318,20200630,BCPC,94.86,-0.057526
10318,20200731,BCPC,100.26,0.056926
10318,20200831,BCPC,97.7,-0.025534
10318,20200930,BCPC,97.63,-0.000716
10318,20201030,BCPC,99.95,0.023763
10318,20201130,BCPC,103.69,0.037419
10318,20201231,BCPC,115.22,0.11679
10333,20200131,XOMA,23.19,-0.150549
10333,20200228,XOMA,24.3,0.047865
10333,20200331,XOMA,20.35,-0.162551
10333,20200430,XOMA,24.48,0.202948
10333,20200529,XOMA,20.62,-0.15768
10333,20200630,XOMA,19.76,-0.041707
10333,20200731,XOMA,16.7,-0.154858
10333,20200831,XOMA,19.02,0.138922
10333,20200930,XOMA,18.84,-0.009464
10333,20201030,XOMA,24.81,0.316879
10333,20201130,XOMA,33.11,0.334543
10333,20201231,XOMA,44.13,0.33283
10355,20200131,DJCO,275,-0.053096
10355,20200228,DJCO,250,-0.090909
10355,20200331,DJCO,228.3,-0.0868
10355,20200430,DJCO,277.5,0.215506
10355,20200529,DJCO,280.10001,0.009369
10355,20200630,DJCO,270,-0.036059
10355,20200731,DJCO,284,0.051852
10355,20200831,DJCO,275.20001,-0.030986
10355,20200930,DJCO,242,-0.12064
10355,20201030,DJCO,271.20001,0.120661
10355,20201130,DJCO,270,-0.004425
10355,20201231,DJCO,404,0.496296
10363,20200131,AMAG,8.86,-0.27198
10363,20200228,AMAG,7.75,-0.125282
10363,20200331,AMAG,6.18,-0.202581
10363,20200430,AMAG,8.03,0.299353
10363,20200529,AMAG,7.71,-0.039851
10363,20200630,AMAG,7.65,-0.007782
10363,20200731,AMAG,9.555,0.24902
10363,20200831,AMAG,10.36,0.084249
10363,20200930,AMAG,9.4,-0.092664
10363,20201030,AMAG,13.72,0.459575
10363,20201130,AMAG,,
10382,20200131,ASTE,41.24,-0.018095
10382,20200228,ASTE,37.55,-0.089476
10382,20200331,ASTE,34.97,-0.065779
10382,20200430,ASTE,40.11,0.146983
10382,20200529,ASTE,42.48,0.06183
10382,20200630,ASTE,46.31,0.09016
10382,20200731,ASTE,44.49,-0.0393
10382,20200831,ASTE,52.72,0.187458
10382,20200930,ASTE,54.25,0.029021
10382,20201030,ASTE,50.8,-0.063594
10382,20201130,ASTE,58,0.143898
10382,20201231,ASTE,57.88,-0.002069
10397,20200131,WERN,36.86,0.015389
10397,20200228,WERN,33.6,-0.088443
10397,20200331,WERN,36.26,0.079167
10397,20200430,WERN,40.12,0.108935
10397,20200529,WERN,46.22,0.152044
10397,20200630,WERN,43.53,-0.0582
10397,20200731,WERN,43.985,0.01252
10397,20200831,WERN,46.01,0.046038
10397,20200930,WERN,41.99,-0.087372
10397,20201030,WERN,38.02,-0.092403
10397,20201130,WERN,39.99,0.051815
10397,20201231,WERN,39.22,-0.017004
10421,20200131,SKYW,55.17,-0.146372
10421,20200228,SKYW,45.4,-0.177089
10421,20200331,SKYW,26.19,-0.420044
10421,20200430,SKYW,30.95,0.181749
10421,20200529,SKYW,32.07,0.036187
10421,20200630,SKYW,32.62,0.01715
10421,20200731,SKYW,26.31,-0.19344
10421,20200831,SKYW,33.65,0.278981
10421,20200930,SKYW,29.86,-0.11263
10421,20201030,SKYW,29.03,-0.027796
10421,20201130,SKYW,42.93,0.478815
10421,20201231,SKYW,40.31,-0.06103
10443,20200131,FRPH,47.34,-0.049588
10443,20200228,FRPH,45.23,-0.044571
10443,20200331,FRPH,43,-0.049304
10443,20200430,FRPH,43.49,0.011395
10443,20200529,FRPH,39.55,-0.090596
10443,20200630,FRPH,40.58,0.026043
10443,20200731,FRPH,39.12,-0.035978
10443,20200831,FRPH,41.08,0.050102
10443,20200930,FRPH,41.67,0.014362
10443,20201030,FRPH,40.46,-0.029038
10443,20201130,FRPH,45.79,0.131735
10443,20201231,FRPH,45.55,-0.005241
10463,20200131,REFR,3.33,0.106312
10463,20200228,REFR,3.1,-0.069069
10463,20200331,REFR,2.34,-0.245161
10463,20200430,REFR,3.01,0.286325
10463,20200529,REFR,4.45,0.478405
10463,20200630,REFR,4.06,-0.08764
10463,20200731,REFR,3.38,-0.167488
10463,20200831,REFR,2.32,-0.31361
10463,20200930,REFR,2.7,0.163793
10463,20201030,REFR,2.59,-0.040741
10463,20201130,REFR,2.93,0.131274
10463,20201231,REFR,2.81,-0.040956
10501,20200131,AMWD,109.65,0.049182
10501,20200228,AMWD,83.77,-0.236024
10501,20200331,AMWD,45.57,-0.45601
10501,20200430,AMWD,51.41,0.128154
10501,20200529,AMWD,62.76,0.220774
10501,20200630,AMWD,75.65,0.205386
10501,20200731,AMWD,80.62,0.065697
10501,20200831,AMWD,87.5,0.085339
10501,20200930,AMWD,78.54,-0.1024
10501,20201030,AMWD,82.61,0.051821
10501,20201130,AMWD,87.51,0.059315
10501,20201231,AMWD,93.85,0.072449
10514,20200131,TWMC,3.46,0.721393
10514,20200228,TWMC,3.77,0.089595
10514,20200331,TWMC,3.32,-0.119363
10514,20200430,TWMC,4.5325,0.365211
10514,20200529,TWMC,4.69,0.034749
10514,20200630,TWMC,6.86,0.462687
10514,20200731,TWMC,7.99,0.164723
10514,20200831,TWMC,6.91,-0.135169
10514,20200930,KSPN,7.72,0.117221
10514,20201030,KSPN,11.25,0.457254
10514,20201130,KSPN,12.7702,0.135129
10514,20201231,KSPN,14.63,0.145636
10516,20200131,ADM,44.76,-0.034304
10516,20200228,ADM,37.65,-0.150804
10516,20200331,ADM,35.18,-0.065604
10516,20200430,ADM,37.14,0.055713
10516,20200529,ADM,39.31,0.068121
10516,20200630,ADM,39.9,0.015009
10516,20200731,ADM,42.83,0.073434
10516,20200831,ADM,44.76,0.053467
10516,20200930,ADM,46.49,0.038651
10516,20201030,ADM,46.24,-0.005378
10516,20201130,ADM,49.77,0.084126
10516,20201231,ADM,50.41,0.012859
10517,20200131,AAN,59.36,0.039398
10517,20200228,AAN,39.33,-0.337433
10517,20200331,AAN,22.78,-0.419781
10517,20200430,AAN,31.91,0.40079
10517,20200529,AAN,36.91,0.156691
10517,20200630,AAN,45.4,0.231103
10517,20200731,AAN,52.18,0.149339
10517,20200831,AAN,55.89,0.0711
10517,20200930,AAN,56.65,0.014314
10517,20201030,AAN,52.26,-0.077493
10517,20201130,AAN,62.93,0.205033
10517,20201231,PRG,53.87,-0.002247
10530,20200131,VIVO,9.84,0.007165
10530,20200228,VIVO,7.99,-0.188008
10530,20200331,VIVO,8.4,0.051314
10530,20200430,VIVO,12,0.428571
10530,20200529,VIVO,15.46,0.288333
10530,20200630,VIVO,23.29,0.506468
10530,20200731,VIVO,24.49,0.051524
10530,20200831,VIVO,14.14,-0.422621
10530,20200930,VIVO,16.98,0.200849
10530,20201030,VIVO,17.15,0.010012
10530,20201130,VIVO,18.9,0.102041
10530,20201231,VIVO,18.69,-0.011111
10547,20200131,CLFD,12.72,-0.087518
10547,20200228,CLFD,10.72,-0.157233
10547,20200331,CLFD,11.85,0.10541
10547,20200430,CLFD,13.03,0.099578
10547,20200529,CLFD,13.83,0.061397
10547,20200630,CLFD,13.96,0.0094
10547,20200731,CLFD,18.64,0.335243
10547,20200831,CLFD,17.6,-0.055794
10547,20200930,CLFD,20.17,0.146023
10547,20201030,CLFD,20.93,0.03768
10547,20201130,CLFD,23.78,0.136168
10547,20201231,CLFD,24.72,0.039529
10550,20200131,PDEX,15.4373,-0.120382
10550,20200228,PDEX,18.4816,0.197204
10550,20200331,PDEX,16.2,-0.123452
10550,20200430,PDEX,17.2,0.061728
10550,20200529,PDEX,19.7,0.145349
10550,20200630,PDEX,17.82,-0.095432
10550,20200731,PDEX,19.01,0.066779
10550,20200831,PDEX,28.86,0.518148
10550,20200930,PDEX,28.6,-0.009009
10550,20201030,PDEX,35.05,0.225524
10550,20201130,PDEX,37.62,0.073324
10550,20201231,PDEX,30.97,-0.176768
10606,20200131,WTS,99.71,-0.000501
10606,20200228,WTS,93.91,-0.055862
10606,20200331,WTS,84.65,-0.098605
10606,20200430,WTS,82.4,-0.02658
10606,20200529,WTS,83.16,0.012015
10606,20200630,WTS,81,-0.025974
10606,20200731,WTS,83.89,0.035679
10606,20200831,WTS,95.75,0.144117
10606,20200930,WTS,100.15,0.045953
10606,20201030,WTS,110.77,0.106041
10606,20201130,WTS,117.15,0.059673
10606,20201231,WTS,121.7,0.038839
10629,20200131,FNB,11.67,-0.081102
10629,20200228,FNB,10.09,-0.13539
10629,20200331,FNB,7.37,-0.257681
10629,20200430,FNB,8.09,0.097693
10629,20200529,FNB,7.41,-0.069221
10629,20200630,FNB,7.5,0.012146
10629,20200731,FNB,7.41,-0.012
10629,20200831,FNB,7.5,0.012146
10629,20200930,FNB,6.78,-0.08
10629,20201030,FNB,7.56,0.115044
10629,20201130,FNB,8.83,0.167989
10629,20201231,FNB,9.5,0.089468
10645,20200131,LAKE,13.94,0.290741
10645,20200228,LAKE,21.11,0.514347
10645,20200331,LAKE,15.5,-0.265751
10645,20200430,LAKE,13.62,-0.12129
10645,20200529,LAKE,14.5,0.064611
10645,20200630,LAKE,22.43,0.546897
10645,20200731,LAKE,23.66,0.054837
10645,20200831,LAKE,20.43,-0.136517
10645,20200930,LAKE,19.8,-0.030837
10645,20201030,LAKE,21.57,0.089394
10645,20201130,LAKE,19.82,-0.081131
10645,20201231,LAKE,27.25,0.374874
10649,20200131,PTSI,53.41,-0.07451
10649,20200228,PTSI,39.61,-0.258379
10649,20200331,PTSI,30.75,-0.223681
10649,20200430,PTSI,38.18,0.241626
10649,20200529,PTSI,34.9,-0.085909
10649,20200630,PTSI,30.75,-0.118911
10649,20200731,PTSI,28.06,-0.08748
10649,20200831,PTSI,36.5,0.300784
10649,20200930,PTSI,37.6,0.030137
10649,20201030,PTSI,39.6,0.053191
10649,20201130,PTSI,46.1,0.164141
10649,20201231,PTSI,49,0.062907
10661,20200131,CYAN,2.45,0.069869
10661,20200228,CYAN,2.35,-0.040816
10661,20200331,CYAN,2.06,-0.123404
10661,20200430,CYAN,2.21,0.072816
10661,20200529,CYAN,2.1,-0.049774
10661,20200630,CYAN,2.33,0.109524
10661,20200731,CYAN,2.2,-0.055794
10661,20200831,CYAN,2.28,0.036364
10661,20200930,CYAN,2.45,0.074561
10661,20201030,CYAN,2.8301,0.155143
10661,20201130,CYAN,2.88,0.017632
10661,20201231,CYAN,3.04,0.055556
10693,20200131,EHC,77.03,0.112025
10693,20200228,EHC,74.84,-0.028431
10693,20200331,EHC,64.03,-0.1407
10693,20200430,EHC,66.25,0.034671
10693,20200529,EHC,73.25,0.10566
10693,20200630,EHC,61.93,-0.150717
10693,20200731,EHC,68.08,0.099306
10693,20200831,EHC,65.24,-0.041716
10693,20200930,EHC,64.98,0.000307
10693,20201030,EHC,61.31,-0.056479
10693,20201130,EHC,80.58,0.314304
10693,20201231,EHC,82.69,0.02966
10696,20200131,FISV,118.61,0.025772
10696,20200228,FISV,109.36,-0.077987
10696,20200331,FISV,94.99,-0.131401
10696,20200430,FISV,103.06,0.084956
10696,20200529,FISV,106.77,0.035998
10696,20200630,FISV,97.62,-0.085698
10696,20200731,FISV,99.79,0.022229
10696,20200831,FISV,99.58,-0.002104
10696,20200930,FISV,103.05,0.034846
10696,20201030,FISV,95.47,-0.073557
10696,20201130,FISV,115.18,0.206452
10696,20201231,FISV,113.86,-0.01146
10777,20200131,FCNCA,526.82001,-0.010128
10777,20200228,FCNCA,453.31,-0.139535
10777,20200331,FCNCA,332.87,-0.264808
10777,20200430,FCNCA,382,0.147595
10777,20200529,FCNCA,385,0.007853
10777,20200630,FCNCA,405.01999,0.053039
10777,20200731,FCNCA,425.87,0.051479
10777,20200831,FCNCA,393.14999,-0.076831
10777,20200930,FCNCA,318.78,-0.188147
10777,20201030,FCNCA,462.70001,0.451471
10777,20201130,FCNCA,528.59003,0.142403
10777,20201231,FCNCA,574.27002,0.087308
10779,20200131,BKTI,2.85,-0.074194
10779,20200228,BKTI,2.285,-0.198246
10779,20200331,BKTI,1.66,-0.26477
10779,20200430,BKTI,2.82,0.698795
10779,20200529,BKTI,2.81,-0.003546
10779,20200630,BKTI,3.39,0.206406
10779,20200731,BKTI,3.13,-0.070796
10779,20200831,BKTI,3.05,-0.025559
10779,20200930,BKTI,2.92,-0.042623
10779,20201030,BKTI,2.97,0.023973
10779,20201130,BKTI,3.05,0.026936
10779,20201231,BKTI,3.03,0
10781,20200131,BKSC,19.1,0.017039
10781,20200228,BKSC,17.25,-0.096859
10781,20200331,BKSC,15,-0.130435
10781,20200430,BKSC,16.95,0.140667
10781,20200529,BKSC,16.5101,-0.025953
10781,20200630,BKSC,16.79,0.016953
10781,20200731,BKSC,16.87,0.014294
10781,20200831,BKSC,16.25,-0.036752
10781,20200930,BKSC,16.03,-0.013538
10781,20201030,BKSC,16.65,0.049283
10781,20201130,BKSC,16.12,-0.031832
10781,20201231,BKSC,16.03,0.004963
10812,20200131,HTLD,18.69,-0.112114
10812,20200228,HTLD,17.91,-0.041734
10812,20200331,HTLD,18.57,0.037968
10812,20200430,HTLD,19.59,0.054927
10812,20200529,HTLD,21.9,0.117917
10812,20200630,HTLD,20.82,-0.048402
10812,20200731,HTLD,20.285,-0.025696
10812,20200831,HTLD,20.685,0.019719
10812,20200930,HTLD,18.6,-0.099831
10812,20201030,HTLD,18.31,-0.015591
10812,20201130,HTLD,18.48,0.009285
10812,20201231,HTLD,18.1,-0.01948
10860,20200131,OSUR,7.05,-0.122042
10860,20200228,OSUR,6.03,-0.144681
10860,20200331,OSUR,10.76,0.784411
10860,20200430,OSUR,15.94,0.481413
10860,20200529,OSUR,14.54,-0.087829
10860,20200630,OSUR,11.63,-0.200138
10860,20200731,OSUR,18.15,0.560619
10860,20200831,OSUR,11.72,-0.35427
10860,20200930,OSUR,12.17,0.038396
10860,20201030,OSUR,14.94,0.227609
10860,20201130,OSUR,12,-0.196787
10860,20201231,OSUR,10.585,-0.117917
10866,20200131,CAL,17.55,-0.261053
10866,20200228,CAL,11.53,-0.34302
10866,20200331,CAL,5.2,-0.542931
10866,20200430,CAL,8.11,0.559615
10866,20200529,CAL,7.17,-0.115906
10866,20200630,CAL,8.34,0.172943
10866,20200731,CAL,6.31,-0.243405
10866,20200831,CAL,7.81,0.237718
10866,20200930,CAL,9.56,0.233035
10866,20201030,CAL,7.68,-0.196653
10866,20201130,CAL,11.77,0.532552
10866,20201231,CAL,15.65,0.335599
10874,20200131,BC,62.85,0.047849
10874,20200228,BC,53.2,-0.149722
10874,20200331,BC,35.37,-0.33515
10874,20200430,BC,47.72,0.349166
10874,20200529,BC,55.01,0.157795
10874,20200630,BC,64.01,0.163607
10874,20200731,BC,66.98,0.046399
10874,20200831,BC,61.89,-0.07241
10874,20200930,BC,58.91,-0.04815
10874,20201030,BC,63.71,0.08148
10874,20201130,BC,74.64,0.175797
10874,20201231,BC,76.24,0.021436
10886,20200131,DXYN,1.43,0.254386
10886,20200228,DXYN,0.95,-0.335664
10886,20200331,DXYN,0.65,-0.315789
10886,20200430,DXYN,0.74,0.138462
10886,20200529,DXYN,1.04,0.405405
10886,20200630,DXYN,0.92,-0.115385
10886,20200731,DXYN,1.05,0.141304
10886,20200831,DXYN,0.96,-0.085714
10886,20200930,DXYN,0.899,-0.063542
10886,20201030,DXYN,0.906,0.007786
10886,20201130,DXYN,2.43,1.682119
10886,20201231,DXYN,2.55,0.049383
10890,20200131,UIS,9.71,-0.181282
10890,20200228,UIS,15.53,0.599382
10890,20200331,UIS,12.35,-0.204765
10890,20200430,UIS,12.59,0.019433
10890,20200529,UIS,11.36,-0.097697
10890,20200630,UIS,10.91,-0.039613
10890,20200731,UIS,11.89,0.089826
10890,20200831,UIS,11.66,-0.019344
10890,20200930,UIS,10.67,-0.084906
10890,20201030,UIS,13.14,0.23149
10890,20201130,UIS,14.58,0.109589
10890,20201231,UIS,19.68,0.349794
10892,20200131,WSFS,39.89,-0.093203
10892,20200228,WSFS,34.46,-0.133116
10892,20200331,WSFS,24.92,-0.276843
10892,20200430,WSFS,29.18,0.170947
10892,20200529,WSFS,27.67,-0.047635
10892,20200630,WSFS,28.7,0.037224
10892,20200731,WSFS,28.53,-0.005923
10892,20200831,WSFS,29.3,0.031195
10892,20200930,WSFS,26.97,-0.079522
10892,20201030,WSFS,31.69,0.175009
10892,20201130,WSFS,38.13,0.207005
10892,20201231,WSFS,44.88,0.177026
10901,20200131,ITIC,157.8,-0.008794
10901,20200228,ITIC,163.96001,0.039037
10901,20200331,ITIC,128,-0.216638
10901,20200430,ITIC,133.89999,0.046094
10901,20200529,ITIC,126.1,-0.058252
10901,20200630,ITIC,121.32,-0.034417
10901,20200731,ITIC,115.08,-0.051434
10901,20200831,ITIC,136.06,0.186131
10901,20200930,ITIC,130.06,-0.044098
10901,20201030,ITIC,133.52,0.026603
10901,20201130,ITIC,170,0.388856
10901,20201231,ITIC,153,-0.1
10909,20200131,CERN,71.83,-0.021256
10909,20200228,CERN,69.27,-0.03564
10909,20200331,CERN,62.99,-0.09066
10909,20200430,CERN,69.39,0.104461
10909,20200529,CERN,72.9,0.050584
10909,20200630,CERN,68.55,-0.057202
10909,20200731,CERN,69.45,0.013129
10909,20200831,CERN,73.37,0.056444
10909,20200930,CERN,72.29,-0.012267
10909,20201030,CERN,70.09,-0.030433
10909,20201130,CERN,74.84,0.06777
10909,20201231,CERN,78.48,0.051577
10932,20200131,WBS,44.86,-0.159295
10932,20200228,WBS,37.97,-0.144672
10932,20200331,WBS,22.9,-0.396892
10932,20200430,WBS,28.25,0.233624
10932,20200529,WBS,28.3,0.015929
10932,20200630,WBS,28.61,0.010954
10932,20200731,WBS,27.27,-0.046837
10932,20200831,WBS,27.5,0.023102
10932,20200930,WBS,26.41,-0.039636
10932,20201030,WBS,32.21,0.219614
10932,20201130,WBS,37.84,0.187209
10932,20201231,WBS,42.15,0.113901
10933,20200131,MKL,1172.96997,0.026068
10933,20200228,MKL,1181.59998,0.007357
10933,20200331,MKL,927.89001,-0.214717
10933,20200430,MKL,865.84003,-0.066872
10933,20200529,MKL,897.41998,0.036473
10933,20200630,MKL,923.16998,0.028693
10933,20200731,MKL,1044.54004,0.131471
10933,20200831,MKL,1086.82996,0.040487
10933,20200930,MKL,973.70001,-0.104092
10933,20201030,MKL,932.79999,-0.042005
10933,20201130,MKL,973.83002,0.043986
10933,20201231,MKL,1033.30005,0.061068
10952,20200131,CDR,2.6,-0.118644
10952,20200228,CDR,2.59,0.015385
10952,20200331,CDR,0.9331,-0.63973
10952,20200430,CDR,1.05,0.125281
10952,20200529,CDR,0.7445,-0.281429
10952,20200630,CDR,0.99,0.329752
10952,20200731,CDR,0.8135,-0.178283
10952,20200831,CDR,0.8402,0.045114
10952,20200930,CDR,0.81,-0.035944
10952,20201030,CDR,0.95,0.172839
10952,20201130,CDR,7.94,0.276874
10952,20201231,CDR,10.13,0.275819
